date	close
1-Jan-01	10
1-Jan-02	11
1-Jan-03	8
1-Jan-04	5
1-Jan-05	8
1-Jan-06	12
1-Jan-07	11
1-Jan-08	15
1-Jan-09	16
1-Jan-10	20
1-Jan-11	19
1-Jan-12	36
1-Jan-13	40
1-Jan-14	39
1-Jan-15	59
1-Jan-16	72
1-Jan-17	93
1-Jan-18	79	
